POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
684-04098,684-04090,8,Grey,MS,Y,N,SFMTA,ON,0,415,TOWNSEND ST,12664000,Area 3,,"(37.7748181977, -122.3976556004)"
684-04107,684-04100,7,Grey,MS,Y,N,SFMTA,ON,0,416,TOWNSEND ST,12664000,Area 3,,"(37.7750299972, -122.3977924992)"
684-04106,684-04100,6,Grey,MS,Y,N,SFMTA,ON,0,414,TOWNSEND ST,12664000,Area 3,,"(37.7750752986, -122.3977345020)"
661-01243,661-01240,3,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884669983, -122.4013097973)"
661-01242,661-01240,2,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884723012, -122.4013030023)"
501-01208,501-01200,8,Black,MS,N,N,SFMTA,ON,0,120,JESSIE ST,7517000,Area 5,Downtown,"(37.7880103019, -122.4009540972)"
501-01168,501-01160,8,Black,MS,N,N,SFMTA,ON,0,116,JESSIE ST,7517000,Area 5,Downtown,"(37.7880710986, -122.4008772017)"
501-01106,501-01100,6,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882254989, -122.4006818027)"
501-01105,501-01100,5,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882313997, -122.4006742981)"
501-01104,501-01100,4,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882378985, -122.4006661006)"
501-01103,501-01100,3,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882462022, -122.4006556009)"
501-01102,501-01100,2,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882539024, -122.4006457997)"
501-01085,501-01080,5,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882675984, -122.4006286000)"
501-01084,501-01080,4,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882734992, -122.4006211010)"
501-01083,501-01080,3,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882817973, -122.4006106013)"
501-01082,501-01080,2,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882901010, -122.4006000009)"
501-01207,501-01200,7,Black,MS,N,N,SFMTA,ON,0,120,JESSIE ST,7517000,Area 5,Downtown,"(37.7880177003, -122.4009446983)"
684-05570,684-05570,10,Grey,MS,Y,N,SFMTA,ON,0,557,TOWNSEND ST,12665000,Area 3,,"(37.7722813980, -122.4008765982)"
684-05435,684-05430,5,Grey,MS,Y,N,SFMTA,ON,0,543,TOWNSEND ST,12665000,Area 3,,"(37.7727031977, -122.4003415980)"
446-02090,-,0,Grey,SS,N,N,SFMTA,ON,0,209,GROVE ST,6555000,Area 5,Civic Center,"(37.7781113022, -122.4203089007)"
446-02290,-,0,Grey,SS,N,N,SFMTA,ON,0,229,GROVE ST,6555000,Area 5,Civic Center,"(37.7779965986, -122.4211144016)"
418-08250,-,0,Grey,SS,N,N,SFMTA,ON,0,825,FOLSOM ST,5664000,Area 5,South Embarcadero,"(37.7814726018, -122.4017028973)"
445-06350,-,0,Grey,SS,N,N,SFMTA,ON,0,635,GREEN ST,6454000,Area 3,,"(37.7993201994, -122.4100850017)"
616-15010,-,0,Grey,SS,N,N,SFMTA,ON,0,1501,POWELL ST,10694000,Area 3,,"(37.7984886979, -122.4105482024)"
722-21150,-,0,Grey,SS,Y,N,SFMTA,ON,0,2115,WEBSTER ST,13546000,Area 5,Fillmore,"(37.7904763025, -122.4325609018)"
570-01540,-,0,Yellow,SS,N,N,SFMTA,ON,0,154,MINNA ST,9041000,Area 5,Downtown,"(37.7867486020, -122.4003602003)"
471-06100,-,0,Grey,SS,N,N,SFMTA,ON,0,610,HARRISON ST,6714000,Area 5,South Embarcadero,"(37.7840970986, -122.3955899977)"
568-43420,-,0,Grey,SS,N,N,SFMTA,ON,0,4342,MISSION ST,9156000,Area 3,,"(37.7281594005, -122.4320097973)"
568-44330,-,0,Grey,SS,N,N,SFMTA,ON,0,4433,MISSION ST,9159000,Area 3,,"(37.7268662014, -122.4330291988)"
585-03310,-,0,Grey,SS,Y,N,SFMTA,ON,0,331,NORTH POINT ST,9689000,Area 5,Fisherman's Wharf,"(37.8065658015, -122.4131557007)"
585-03460,-,0,Grey,SS,Y,N,SFMTA,ON,0,346,NORTH POINT ST,9689000,Area 5,Fisherman's Wharf,"(37.8066429989, -122.4136377999)"
471-06800,-,0,Grey,SS,N,N,SFMTA,ON,0,680,HARRISON ST,6716000,Area 5,South Embarcadero,"(37.7827153028, -122.3973360990)"
204-06210,-,0,Grey,SS,Y,N,SFMTA,ON,0,621,04TH ST,265000,Area 5,South Embarcadero,"(37.7779025984, -122.3958353975)"
568-46210,-,0,Red,SS,N,N,SFMTA,ON,0,4621,MISSION ST,9165000,Area 3,,"(37.7241515991, -122.4350818989)"
568-46230,-,0,Red,SS,N,N,SFMTA,ON,0,4623,MISSION ST,9165000,Area 3,,"(37.7241072979, -122.4351153986)"
681-07080,-,0,Grey,SS,N,N,SFMTA,ON,0,708,TAYLOR ST,12437000,Area 1,,"(37.7891739001, -122.4118964986)"
582-01080,-,0,Red,SS,N,N,SFMTA,ON,0,108,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.7871473012, -122.4002385006)"
582-01130,-,0,Red,SS,N,N,SFMTA,ON,0,113,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.7871402995, -122.4000432023)"
330-04790,-,0,Grey,SS,Y,N,SFMTA,ON,0,479,BRANNAN ST,3079000,Area 5,South Embarcadero,"(37.7786989015, -122.3959005975)"
524-02380,-,0,Green,SS,Y,N,SFMTA,ON,0,238,KING ST,7833201,Area 5,South Embarcadero,"(37.7774357990, -122.3929265027)"
568-47670,-,0,Grey,SS,N,N,SFMTA,ON,0,4767,MISSION ST,9170000,Area 3,,"(37.7217064974, -122.4369333998)"
585-05030,-,0,Grey,SS,Y,N,SFMTA,ON,0,503,NORTH POINT ST,9691000,Area 5,Fisherman's Wharf,"(37.8062533018, -122.4156181977)"
202-05510,-,0,Grey,SS,Y,N,SFMTA,ON,0,551,02ND ST,145000,Area 5,South Embarcadero,"(37.7824826994, -122.3927183018)"
568-17150,-,0,Grey,SS,Y,N,SFMTA,ON,0,1715,MISSION ST,9112101,Area 3,,"(37.7695266062, -122.4198936168)"
580-00770,-,0,Grey,SS,N,N,SFMTA,ON,0,77,NATOMA ST,9507000,Area 5,Downtown,"(37.7877088998, -122.3981017021)"
568-31710,-,0,Yellow,SS,N,N,SFMTA,ON,0,3171,MISSION ST,9131000,Area 3,,"(37.7460892972, -122.4194471014)"
418-01030,-,0,Grey,SS,N,N,SFMTA,ON,0,103,FOLSOM ST,5651000,Area 5,South Embarcadero,"(37.7898974986, -122.3910354000)"
423-12340,-,0,Grey,SS,N,N,SFMTA,ON,0,1234,FULTON ST,5890000,Area 3,,"(37.7769688991, -122.4378214010)"
440-61150,-,0,Grey,SS,N,N,SFMTA,ON,0,6115,GEARY BLVD,6082101,Area 3,,"(37.7799275991, -122.4852511992)"
412-02120,-,0,Grey,SS,N,N,SFMTA,ON,0,212,FERN ST,5484000,Area 3,,"(37.7879655984, -122.4224653018)"
412-02180,-,0,Grey,SS,N,N,SFMTA,ON,0,218,FERN ST,5484000,Area 3,,"(37.7879387987, -122.4226762016)"
304-01370,-,0,Green,SS,N,N,SFMTA,ON,0,137,AUSTIN ST,5791000,Area 3,,"(37.7889835023, -122.4215962996)"
440-63090,-,0,Grey,SS,N,N,SFMTA,ON,0,6309,GEARY BLVD,6084101,Area 3,,"(37.7798384995, -122.4872297978)"
612-15250,-,0,Grey,SS,N,N,SFMTA,ON,0,1525,POLK ST,10570000,Area 3,,"(37.7911532977, -122.4208823011)"
612-15330,-,0,Grey,SS,N,N,SFMTA,ON,0,1533,POLK ST,10570000,Area 3,,"(37.7912672021, -122.4209053011)"
612-17050,-,0,Grey,SS,N,N,SFMTA,ON,0,1705,POLK ST,10572000,Area 3,,"(37.7925358982, -122.4211622008)"
612-17100,-,0,Grey,SS,N,N,SFMTA,ON,0,1710,POLK ST,10572000,Area 3,,"(37.7927086995, -122.4210403000)"
465-00250,-,0,Grey,SS,N,N,SFMTA,ON,0,25,HEMLOCK ST,6875000,Area 3,,"(37.7873473995, -122.4192480982)"
462-15370,-,0,Yellow,SS,N,N,SFMTA,ON,0,1537,HAIGHT ST,6619000,Area 3,,"(37.7697988012, -122.4480833986)"
440-51130,-,0,Grey,SS,N,N,SFMTA,ON,0,5113,GEARY BLVD,6072101,Area 3,,"(37.7804172979, -122.4746003987)"
440-54050,-,0,Grey,SS,N,N,SFMTA,ON,0,5405,GEARY BLVD,6075101,Area 3,,"(37.7802868978, -122.4774830022)"
440-54150,-,0,Grey,SS,N,N,SFMTA,ON,0,5415,GEARY BLVD,6075101,Area 3,,"(37.7802760013, -122.4777247978)"
650-16480,-,0,Grey,SS,N,N,SFMTA,ON,0,1648,SACRAMENTO ST,11247000,Area 3,,"(37.7916060992, -122.4204260015)"
419-15040,-,0,Grey,SS,N,N,SFMTA,ON,0,1504,FRANKLIN ST,5823000,Area 3,,"(37.7884920993, -122.4235480984)"
521-00270,-,0,Grey,SS,N,N,SFMTA,ON,0,27,KIRKHAM ST,7842000,Area 3,,"(37.7604567007, -122.4611720980)"
419-05150,419-05003,15,Grey,MS,Y,N,SFMTA,ON,0,515,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.7794885998, -122.4219018982)"
446-00280,446-00002,28,Grey,MS,Y,N,SFMTA,ON,0,28,GROVE ST,6552000,Area 5,Civic Center,"(37.7787927006, -122.4159508978)"
891-00050,891-00001,5,Purple,MS,N,N,PORT,OFF,891,601,TERRY A FRANCOIS BLVD,12532004,Area 5,South Embarcadero,"(37.7702871979, -122.3860931002)"
666-03040,-,0,Yellow,SS,N,N,SFMTA,ON,0,304,SUTTER ST,12321000,Area 5,Downtown,"(37.7896725004, -122.4056125020)"
664-13224,664-13220,4,Yellow,MS,N,N,SFMTA,ON,0,1324,STOCKTON ST,12210000,Area 3,,"(37.7983702001, -122.4087017977)"
684-03666,684-03660,6,Grey,MS,Y,N,SFMTA,ON,0,366,TOWNSEND ST,12663000,Area 5,South Embarcadero,"(37.7756931053, -122.3969396185)"
339-01220,-,0,Grey,SS,Y,N,SFMTA,ON,0,122,BERRY ST,2953000,Area 5,South Embarcadero,"(37.7770962984, -122.3918082003)"
339-01370,-,0,Yellow,SS,Y,N,SFMTA,ON,0,137,BERRY ST,2953000,Area 5,South Embarcadero,"(37.7767478012, -122.3919927978)"
340-00250,-,0,Grey,SS,Y,N,SFMTA,ON,0,25,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7773586951, -122.3960528949)"
700-12190,-,0,Grey,SS,Y,N,SFMTA,ON,0,1219,VALENCIA ST,13072000,Area 5,Mission,"(37.7532056001, -122.4206564983)"
650-33080,-,0,Grey,SS,N,N,SFMTA,ON,0,3308,SACRAMENTO ST,11265000,Area 3,,"(37.7881861989, -122.4474129022)"
440-07270,-,0,Grey,SS,N,N,SFMTA,ON,0,727,GEARY ST,6115000,Area 3,,"(37.7863265415, -122.4158416694)"
664-14052,664-14050,2,Yellow,MS,N,N,SFMTA,ON,0,1405,STOCKTON ST,12211000,Area 3,,"(37.7987541975, -122.4089138989)"
581-23090,-,0,Grey,SS,N,N,SFMTA,ON,0,2309,NORIEGA ST,9664000,Area 3,,"(37.7536154975, -122.4885180013)"
581-25090,-,0,Grey,SS,N,N,SFMTA,ON,0,2509,NORIEGA ST,9666000,Area 3,,"(37.7535214023, -122.4906476976)"
131-17990,-,0,Grey,SS,N,N,SFMTA,ON,0,1799,31ST AVE,1688000,Area 3,,"(37.7538167973, -122.4894029011)"
600-16040,-,0,Green,SS,N,N,SFMTA,ON,0,1604,PACIFIC AVE,10147000,Area 3,,"(37.7950508994, -122.4218200014)"
336-13320,-,0,Yellow,SS,N,N,SFMTA,ON,0,1332,BUSH ST,3443000,Area 3,,"(37.7888314993, -122.4197451004)"
651-01120,-,0,Yellow,SS,N,N,SFMTA,ON,0,112,SANSOME ST,11543000,Area 5,Downtown,"(37.7915873014, -122.4007514005)"
666-00330,-,0,Yellow,SS,N,N,SFMTA,ON,0,33,SUTTER ST,12316000,Area 5,Downtown,"(37.7900353027, -122.4017968026)"
202-05680,-,0,Grey,SS,Y,N,SFMTA,ON,0,568,02ND ST,146000,Area 5,South Embarcadero,"(37.7822036994, -122.3926744980)"
561-03490,-,0,Grey,SS,Y,N,SFMTA,ON,0,349,MAIN ST,8630000,Area 5,South Embarcadero,"(37.7884589014, -122.3905741998)"
520-05054,520-05050,4,Yellow,MS,N,N,SFMTA,ON,0,507,KEARNY ST,7755000,Area 5,Downtown,"(37.7929892977, -122.4045771022)"
546-04020,-,0,Grey,SS,N,N,SFMTA,ON,0,402,LEAVENWORTH ST,8242000,Area 3,,"(37.7848098007, -122.4143823979)"
666-08170,-,0,Grey,SS,N,N,SFMTA,ON,0,817,SUTTER ST,12326000,Area 3,,"(37.7884447024, -122.4142633022)"
330-07510,-,0,Grey,SS,N,N,SFMTA,ON,0,751,BRANNAN ST,3086000,Area 3,,"(37.7736446028, -122.4023034998)"
720-16010,-,0,Grey,SS,N,N,SFMTA,ON,0,1601,WASHINGTON ST,13431000,Area 3,,"(37.7934031011, -122.4197014027)"
209-02530,-,0,Yellow,SS,N,N,SFMTA,ON,0,253,09TH ST,453000,Area 2,,"(37.7740948004, -122.4118822997)"
720-18040,-,0,Grey,SS,N,N,SFMTA,ON,0,1804,WASHINGTON ST,13433000,Area 3,,"(37.7930621979, -122.4232005009)"
614-06280,-,0,Grey,SS,N,N,SFMTA,ON,0,628,POST ST,10633000,Area 2,,"(37.7878167973, -122.4126721990)"
720-08100,-,0,Yellow,SS,N,N,SFMTA,ON,0,810,WASHINGTON ST,13414000,Area 2,,"(37.7951217991, -122.4069633015)"
705-15460,-,0,Grey,SS,N,N,SFMTA,ON,0,1546,VALLEJO ST,13108000,Area 3,,"(37.7967701004, -122.4233731010)"
201-00450,-,0,Yellow,SS,N,N,SFMTA,ON,0,45,01ST ST,103000,Area 5,Downtown,"(37.7900869016, -122.3978382980)"
650-02050,-,0,Red,SS,N,N,SFMTA,ON,0,205,SACRAMENTO ST,11221000,Area 5,Downtown,"(37.7943573975, -122.3980797973)"
423-01680,423-01008,68,Grey,MS,Y,N,SFMTA,ON,0,168,FULTON ST,5881000,Area 5,Civic Center,"(37.7797667001, -122.4164238998)"
606-16330,-,0,Grey,SS,N,N,SFMTA,ON,0,1633,PINE ST,10478000,Area 3,,"(37.7892012027, -122.4232621973)"
691-19060,-,0,Grey,SS,N,N,SFMTA,ON,0,1906,UNION ST,12868000,Area 3,,"(37.7977296998, -122.4309418981)"
445-00940,-,0,Grey,SS,N,N,SFMTA,ON,0,94,GREEN ST,6439000,Area 3,,"(37.8005413980, -122.4012477991)"
650-08090,-,0,Green,SS,N,N,SFMTA,ON,0,809,SACRAMENTO ST,11229000,Area 2,,"(37.7932825022, -122.4065414012)"
680-17050,-,0,Green,SS,N,N,SFMTA,ON,0,1705,TARAVAL ST,12403000,Area 3,,"(37.7425777995, -122.4845547022)"
667-01480,-,0,Grey,SS,N,N,SFMTA,ON,0,148,SOUTH VAN NESS AVE,12017201,Area 3,,"(37.7713380986, -122.4182452985)"
446-00630,446-00003,63,Grey,MS,Y,N,SFMTA,ON,0,63,GROVE ST,6553000,Area 5,Civic Center,"(37.7785047990, -122.4173275975)"
612-13250,-,0,Grey,SS,N,N,SFMTA,ON,0,1325,POLK ST,10568000,Area 3,,"(37.7892255996, -122.4204919000)"
440-63020,-,0,Grey,SS,N,N,SFMTA,ON,0,6302,GEARY BLVD,6084201,Area 3,,"(37.7801183992, -122.4870612991)"
224-40510,-,0,Grey,SS,Y,N,SFMTA,ON,0,4051,24TH ST,1362000,Area 3,,"(37.7512773991, -122.4334449020)"
360-10250,-,0,Grey,SS,N,N,SFMTA,ON,0,1025,CLEMENT ST,4160000,Area 3,,"(37.7825879984, -122.4706307014)"
360-24440,-,0,Grey,SS,N,N,SFMTA,ON,0,2444,CLEMENT ST,4175000,Area 3,,"(37.7820458011, -122.4858040025)"
360-00230,-,0,Grey,SS,N,N,SFMTA,ON,0,23,CLEMENT ST,4150000,Area 3,,"(37.7830948018, -122.4596035981)"
864-04500,864-04004,50,Grey,MS,N,N,PORT,ON,0,450,SPEAR ST,12048000,Area 5,South Embarcadero,"(37.7881888979, -122.3887415023)"
600-16080,-,0,Yellow,SS,N,N,SFMTA,ON,0,1608,PACIFIC AVE,10147000,Area 3,,"(37.7950312019, -122.4219745972)"
569-23170,-,0,Grey,SS,N,N,SFMTA,ON,0,2317,MARKET ST,8767101,Area 3,,"(37.7635018908, -122.4337785744)"
446-00960,446-00008,96,Grey,MS,Y,N,SFMTA,ON,0,96,GROVE ST,6553000,Area 5,Civic Center,"(37.7786256996, -122.4179296025)"
642-00030,-,0,Grey,SS,N,N,SFMTA,ON,0,3,RUSSIA AVE,11188000,Area 3,,"(37.7215320979, -122.4369254985)"
462-15340,-,0,Yellow,SS,N,N,SFMTA,ON,0,1534,HAIGHT ST,6619000,Area 3,,"(37.7699316990, -122.4480175001)"
525-00408,525-00400,8,Black,MS,Y,N,SFMTA,ON,0,40,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849546935, -122.3991250734)"
209-04180,-,0,Grey,SS,N,N,SFMTA,ON,0,418,09TH ST,457000,Area 3,,"(37.7720617027, -122.4096372013)"
210-03100,-,0,Grey,SS,N,N,SFMTA,ON,0,310,10TH ST,488000,Area 3,,"(37.7724595972, -122.4125287009)"
211-03560,-,0,Grey,SS,N,N,SFMTA,ON,0,356,11TH ST,515000,Area 3,,"(37.7706664008, -122.4126720985)"
212-00280,-,0,Grey,SS,N,N,SFMTA,ON,0,28,12TH ST,540000,Area 2,,"(37.7739762020, -122.4198772998)"
210-02060,-,0,Grey,SS,N,N,SFMTA,ON,0,206,10TH ST,487000,Area 2,,"(37.7738095027, -122.4142209009)"
701-06210,701-06003,21,Grey,MS,Y,N,SFMTA,ON,0,621,VAN NESS AVE,13148101,Area 5,Civic Center,"(37.7815855005, -122.4207165015)"
722-21170,-,0,Grey,SS,Y,N,SFMTA,ON,0,2117,WEBSTER ST,13546000,Area 5,Fillmore,"(37.7905292985, -122.4325716027)"
616-16280,-,0,Grey,SS,N,N,SFMTA,ON,0,1628,POWELL ST,10695000,Area 3,,"(37.8000966989, -122.4107320008)"
691-16360,-,0,Green,SS,N,N,SFMTA,ON,0,1636,UNION ST,12865000,Area 3,,"(37.7982476008, -122.4268695002)"
422-08160,-,0,Grey,SS,N,N,SFMTA,ON,0,816,FRONT ST,5874000,Area 3,,"(37.7992569038, -122.3999117184)"
680-15010,-,0,Grey,SS,N,N,SFMTA,ON,0,1501,TARAVAL ST,12401000,Area 3,,"(37.7426771027, -122.4822965001)"
470-11830,-,0,Grey,SS,N,N,SFMTA,ON,0,1183,HOWARD ST,7050000,Area 2,,"(37.7764554013, -122.4111668986)"
330-08060,-,0,Grey,SS,N,N,SFMTA,ON,0,806,BRANNAN ST,3088000,Area 3,,"(37.7729374998, -122.4035037995)"
208-06320,-,0,Grey,SS,N,N,SFMTA,ON,0,632,08TH ST,417000,Area 3,,"(37.7706095994, -122.4047210027)"
444-15090,-,0,Grey,SS,N,N,SFMTA,ON,0,1509,GRANT AVE,6406000,Area 3,,"(37.8009637007, -122.4077020993)"
411-01250,411-01003,25,Yellow,MS,Y,N,SFMTA,ON,0,125,FELL ST,5440000,Area 5,Civic Center,"(37.7761757107, -122.4204837536)"
419-01270,-,0,Grey,SS,Y,N,SFMTA,ON,0,127,FRANKLIN ST,5799000,Area 5,Civic Center,"(37.7759849028, -122.4211989974)"
445-05120,-,0,Grey,SS,N,N,SFMTA,ON,0,512,GREEN ST,6452000,Area 3,,"(37.7996923001, -122.4079183021)"
423-01640,423-01006,64,Grey,MS,Y,N,SFMTA,ON,0,164,FULTON ST,5881000,Area 5,Civic Center,"(37.7797740986, -122.4163643994)"
472-00200,-,0,Grey,SS,N,N,SFMTA,ON,0,20,HYDE ST,7112000,Area 5,Civic Center,"(37.7794433989, -122.4149776974)"
691-22400,-,0,Yellow,SS,N,N,SFMTA,ON,0,2240,UNION ST,12872000,Area 3,,"(37.7969832019, -122.4368107000)"
